offer_id,category,cluster_id,brand,title,description,price,specTableContent
7757986,Camera_and_Photo,463748,," "" Manfrotto MK190XPRO3-BHQ2 Aluminum 3 Section Tripod Kit w/ Ball Head ""@en - Optics4Birding","""
                            The Manfrotto MK190XPRO3-BHQ2 Tripod Kit w/ Ball Head is a 3-section aluminium tripod with a 90° centre column mechanism, which allows the column to be extended vertically as normal or horizontally. This makes it an extremely versatile tripod, suitable for a wide range of photography applications. The horizontal column mechanism is housed within the tripod's top casting for compactness, but it is easily and quickly extended whenever you need it. Switching between vertical and horizontal column orientation requires no disassembly, and can even be done with a camera attached.  The legs of the tripod are also fast to extend and adjust, thanks to the Quick Power Lock levers that block and unblock each leg section. The special design of the QPL levers allow a stronger and more comfortable single-handed leg lock grip.  The tripod’s top casting has an Easy Link connector to support a photo or video accessory (such as an LED light, flash, reflector, or other piece of equipment) on an extending arm or bracket, and transforming it into a practical mobile studio.

The XPRO Ball Head has a new triple locking system which guarantees camera position stability, friction control helping the user balance the weight of camera equipment and two levelling bubbles to precisely frame composition.  New polymer rings have substituted that unpleasant, messy grease, ensuring smooth, accurate and less jerky camera movement. XPRO Ball Head is portable, lightweight and reliable thanks to its magnesium body and comes with the Manfrotto 200 pl plate.


                        ""@en ",,
15995548,Camera_and_Photo,2440968,," ""SONY HX400V COMPACT CAMERA WITH 50X OPTICAL ZOOM - DSC-HX400V""@en","""
Capture 20.4 megapixel detail, even in low light

Shoot detail-packed stills and movies, even indoors or in dim light, with the 20.4 effective megapixels Exmor R CMOS sensor



BIONZ X for more detail and less noise

To transform data from the Exmor R CMOS sensor into high-resolution images, the BIONZ X image processor integrates detail reproduction, diffraction-reducing and area-specific noise reduction technologies. This combination makes it possible to reproduce realistic images of truer colours and textures with exceptional precision in real time



Powerful zoom with less to carry

Travel, wildlife and more, everythings covered by the high quality Carl Zeiss Vario-Sonnar T lens with powerful 50x optical zoom



Lock-on AF for enhanced photo opportunities

Simply press the shutter button halfway to activate Lock-on AF . It automatically adjusts the AF target frame size to match the subject size, improve tracking performance, and take full advantage of every photo opportunity



Adjust light and exposure levels manually

Use the P/S/A/M manual modes to control the aperture or shutter speed and play with the creative effects in your photos



Compose with a realistic view

Easily frame and view your shots and movies on the bright, high resolution 7.5cm (3.0 ) Xtra Fine LCD screen



Multi interface shoe

Attach a range of accessories to your camera, like external flashes, studio microphones, and more. The hotshoe powers these fixings to enhance your shooting



Electronic viewfinder

Take the guesswork out of composing shots. A 201-dot resolution electronic viewfinder gives you a clear, real-time preview with 100% frame coverage ideal for framing, focusing, and reviewing shots. A built-in eye-sensor automatically switches you between the LCD display and the viewfinder.



Shoot smooth, steady Full HD movies

Film smooth, steady video clips in Full HD 24p, even when youre walking or zooming, with Optical SteadyShot Active Mode



Get clear close-ups

A powerful 100x Clear Image Zoom fills the frame, for dramatic close-ups that always stay clear and detail-packed



One-touch remote and one-touch sharing

One-touch remote lets you use your smartphone or tablet as a viewfinder and remote control for a digital camera, and one-touch sharing lets you transfer your photos and videos from your camera. Either way, by installing PlayMemories Mobile app to your NFC-enabled Android smartphone or tablet, you can avoid complex set-up sequences and establish wireless connection simply by touching your device to the camera. You are now ready to control your camera from your smartphone to take a photo from a previously out-of-reach spot, or simply be in your own group shot, as well as transfer them instantly to your smartphone for sharing on SNS. No NFC No problem. You can also pair the devices manually



PlayMemories Camera Apps add personality

Enhance your creative expression with PlayMemories Camera Apps, offering a growing range of enjoyable applications that are easy to download. Not only do these apps give you greater functionality "" they are the ultimate means of personalizing your camera to fulfil your photographic aims. Note: Services availability depends on region



GPS charts your course

The built-in GPS geotags photos and movies, so you can track your trip's shooting locations precisely. Later, to relive the fun that's been captured in the footage, use Sony PlayMemories Home software to recall journeys, wherever on Earth you shot them on camera. With Map View mode, the path and images of a journey appear on a trail map



Focus on the moment

After autofocusing, you can rotate a lens ring to use Direct Manual Focus to make fine adjustments, for fantastic focusing speed, precision, and control for shooting macro and fast-moving subjects.



Shoot high quality pictures quickly

The BIONZ X processor is key to high-speed continuous shooting at 10 frames per second and finely detailed image quality



Intelligent Active Mode keeps blur away

Have no fear of handheld movie shooting. Intelligent Active Mode, featuring Sony's advanced frame-analysis technology and 5-axis image stabilisation, compensates for camera shake. This mode reduces the blurriness that tends to occur in images when shooting handheld or shooting while chasing a subject in action



Enjoy DSLR-like creative control

Get the shot you want with a manual ring for smooth zoom/focus, jog dial, custom buttons and memory for favourite settings



Boost your flash photography

Advanced Flash brightens up dim scenes, lighting up subjects who are further away from the camera



Add artistic picture effects

Add up to 13 different creative effects to stills, movies, and panoramas without having to download and use image-editing software



Capture full panoramas with movement and faces

Just press the shutter button and sweep the camera for extra-wide panoramas of landscapes, city scenes and packed parties



Works with iMovie and Final Cut Pro X

This product is compatible with Final Cut Pro X and iMovie.

""@en ",,
14290530,Camera_and_Photo,878381,," ""Canon LP-E10""@en "" Canon LP-E10 Rechargeable battery for select cameras at Crutchfield.com ""@en","""Rechargeable battery for select Canon cameras""@en ",,
11984747,Camera_and_Photo,9875904,"""Kupo""@en"," ""Kupo Kupole Extension 6.6' - Black""@en Black KD200911 Filmtools""@en","""
Simple extension solution for your Kupoles
Reach new heights (high ceilings) with your Kupoles
6.6' long 
Black
""@en ",,
8788623,Camera_and_Photo,214486,," ""Sony FDR-AX33 Zwart - Prijzen ""@NL Tweakers""@NL",,," Categorie Videocamera's Merk Sony Product Sony FDR-AX33 Uitvoering Zwart EAN 4548736010062 SKU FDR-AX33, FDR-AX33B, FDRAX33B, FDRAX33B.CEN, SPFDRAX33B Tweakers ID 451075 Productprijs € 616,- Pakketpost € 0,- iDEAL € 0,- Totaal € 616,- Onjuiste prijs melden Productprijs € 630,- Pakketpost € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Pakketpost € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Verzending € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Pakketpost (vanaf € 20,-) € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Pakketpost € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 630,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 630,- Onjuiste prijs melden Productprijs € 669,- Pakketpost max. €12,- € 0,- iDeal € 0,- Totaal € 669,- Onjuiste prijs melden Productprijs € 669,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 669,- Onjuiste prijs melden Productprijs € 669,- Pakketpost Nederland (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 669,- Onjuiste prijs melden Productprijs € 669,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 669,- Onjuiste prijs melden Productprijs € 669,- Pakketpost € 0,- iDeal € 0,- Totaal € 669,- Onjuiste prijs melden Productprijs € 731,71 Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 731,71 Onjuiste prijs melden Productprijs € 728,07 Pakketpost vanaf € 99,- € 5,95 iDeal € 0,50 Totaal € 734,52 Onjuiste prijs melden Productprijs € 764,90 Pakketpost Nederland € 5,95 iDeal € 0,- Totaal € 770,85 Onjuiste prijs melden Productprijs € 795,- Pakketpost (vanaf € 20,- i.c.m. iDEAL) € 0,- iDeal € 0,- Totaal € 795,- Onjuiste prijs melden Productprijs € 788,74 Pakketpost € 7,95 iDeal € 0,- Totaal € 796,69 Onjuiste prijs melden Productprijs € 799,- Pakketpost € 3,95 iDeal € 0,- Totaal € 802,95 Onjuiste prijs melden Productprijs € 999,- Pakketpost € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 1.036,43 Pakketpost Nederland vanaf € 25,- € 0,- iDeal € 0,- Totaal € 1.036,43 Onjuiste prijs melden Productprijs € 1.136,19 Pakketpost (vanaf € 29,95) € 0,- iDeal € 0,- Totaal € 1.136,19 Onjuiste prijs melden"
10921507,Camera_and_Photo,13644355,," ""Canon EOS Rebel T5i/700D DSLR Camera with EF-S 18-55mm f/3.5-5.6 IS STM Lens""@en Lens - Fumfie.com""@en",,,
9734824,Computers_and_Accessories,880130,"""Logitech"""," ""Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam"" ""Product data Logitech webcam webcams (960-001055 5099206061309)""","""
                                    Long product name Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam
                    :
                    The short editorial description of Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam
                    
                    15 MP, Full HD 1080p (1920 x 1080), H.264, Carl Zeiss
                            "", ""
                More>>>
                
                
                                    
                        
                             Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam:
                            The official marketing text of Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam as supplied by the manufacturer

                            Full HD 1080p with Skype video calls
See and be seen in high-definition quality. Logitech partnered with Skype™ to deliver high-definition 1080p resolution with the C920 webcam.*

H.264 AVC compression
Get high-definition (HD) quality video at home or in the office. Real-time HD resolution over typical Internet connection bandwidths requires video compression. C920 webcam uses H.264 encoded compression to provide high quality video at low bit rates

Full HD 1080p recording
Record videos in widescreen Full HD 1080p at 30 frames per second. The same H.264 encoded compression that enables high-definition video calls with Skype, also lets you capture great videos.

HD 720p video call quality
If Skype is not your favorite video-call service, C920 delivers HD 720p calling on most major instant messaging services.

Sharp, rich-color images
Smooth video quality, rich colors and clear sound in real-world environments are produced by Logitech Fluid Crystal™ technology.

Auto focus
C920 uses the same type auto-focus motor used in smartphone cameras. Optimized for webcams, the auto focus gives the sharpest image possible, even as close as 10 cm.

Carl Zeiss optics
To bring you the best webcam images possible, Logitech and Carl Zeiss turned the classic four-element Zeiss Tessar® design into a five-element design. The new design focuses light onto the sensor with maximum detail and minimal distortion.

Stereo audio
A stereo recording or broadcast creates more of a sense of place; it creates a listening environment. Capture video or make a video call knowing that will be heard clearly and naturally.

Stable clip mount
Rubberized bumpers on the clip help hold C920 securely to your monitor or laptop. Also mount it to a tripod

15-megapixel snapshots
Capture brilliant, software-enhanced, 15-megapixel snapshots.

                        
                    
                                                
                                            
                            Short summary description Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam:
                            This short summary of the Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam data-sheet is auto-generated and uses the product title and the first six key specs.
                            Logitech C920, 15 MP, 1920 x 1080 pixels, 720p,1080p, H.264, Windows 10,Windows 10 Education,Windows 10 Education x64,Windows 10 Enterprise,Windows 10..., Mac OS X 10.10 Yosemite,Mac OS X 10.11 El Capitan,Mac OS X 10.12 Sierra,Mac OS X 10.6 Snow...
                        
                                                                
                            Long summary description Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam :
                            Logitech C920. Megapixel: 15 MP, Maximum video resolution: 1920 x 1080 pixels, Supported video modes: 720p,1080p. Interface: USB 2.0, Color of product: Black, Mounting type: Clip/Stand. Package type: Box, Package width: 3"" (76.2 mm), Package depth: 6.22"" (158 mm)
                            This is an auto-generated long summary of Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam based on the first three specs of the first five spec groups.


                        
                                    
            "" ",,
2399067,Camera_and_Photo,11992857,," ""Kamera GoPro Hero3 Silver""@id Silver | Variasi MX""@id","""Kamera GoPro Hero3 Silver""@id ",,
11482981,Camera_and_Photo,6045870,"""MCOCEAN"""," ""MCOCEAN Accessories Set for GoPro Hero 4 / 3 Plus 2 and Camera (33 Items)"" ""Body Mounted Cameras - Page | All Fitness Gadgets""","""About MCOCEAN,   this is an essential combo kit for all the gopro lovers. Suitable for all the sizes of gopro cameras, including gopro hero 4 hero 3+ hero 3 hero 2 cameras. Each of our small parts are manufactured by our professional team, so no need to worry about its quality and durability.    Once your item arrive, let us know if you have any problems. We are here to make sure you receive the best customer service and are 100% happy with your purchase.   What's included:    1 x large storage protective carry case(32x21x7cm),     1 x telescoping handheld monopod,     1 x chest harness,     1 x head strap,     1 x wrist strap,     1 x car suction cup,     1 x handlebar seat post pole mount & thumb screw,     1 x roll bar mount & thumb screw,     1 x J-hook mount,     1 x tripod mount adapter & thumb screw,     2 x drawstring bag,     2 x 6 pieces anti-fog inserts,     2 x flat adhesive mount & 2 x flat adhesive,     2 x curved adhesive mount & 2 x curved adhesive,     2 x 3-way pivot arm(each composed of 2 x joints & 2 x thumb screws)."" ",,
5680468,Camera_and_Photo,4551,," ""Canon EF 17-40mm F4L USM ""@en "" Canon | Digital SLR Camera Cameras Toronto Canada Store Aden","""
                         
** For purchase inquires, please call 416-977-9711 or email us at info@adencamera.com. **
An affordable L-series ultra-wide-angle zoom lens that's ideal for both film and digital SLRs. Superior optics are assured by the use of three aspherical lens elements, in addition to a Super UD (Ultra-low Dispersion) glass element. Optical coatings are optimized for use with digital cameras. This lens focuses as close as 11 inches (0.28m), and offers both Canon's full-time manual focus and a powerful ring-type USM for fast and silent AF. It has a constant f/4 maximum aperture, and offers the choice of screw-in 77mm filters or a holder in the rear of the lens for up to three gel filters. Finally, it offers weather-resistant construction similar to other high-end L-series lenses.
Main Features:

Focal Length & Maximum Aperture: 17-40mm 1:4
Lens Construction: 12 elements in 9 groups
Focus Adjustment: Inner focusing system with USM
Closest Focusing Distance: 0.28m / 0.9 ft.
Zoom System: Rotating Type
Filter Size: 77mm
Max. Diameter x Length, Weight: 3.3"" x 3.8"", 1.1 lbs. / 83.5mm x 96.8mm, 500g
Aperture Range: f/4-22
Three Aspherical Elements, One Super UD
Ultrasonic Autofocus Motor
Manual Focus Override
Water and Dust Resistant
Internal Zooming and Focusing
Truly Circular Diaphragm
Rear Holder for Three Gel Filters




Authorized Canon Canada Pro Dealer
1 Year Canon (International) Canon and USA Warranty
                    ""@en ",," Manufacturer: Canon Sku #: 8806A002 Our Price: $849.00 Ends 11/23/2017 Save: $320.99 MSRP: $1,169.99 Quantity:   Availability: In Stock FREE SHIPPING WITHIN CANADA!"
15310118,Camera_and_Photo,1074015,"""Canon""@en"," ""EOS Rebel T6 EF-S 18-55mm f/3.5-5.6 IS II Kit""@en Kit | Canon Online Store""@en","""Digital SLR Camera""@en ",," Shooting Mode ISO Settings Scene Intelligent Auto, Flash off, Creative Auto, Landscape, Close-up, Sports, Food, Night Portrait ISO 1003200 Portrait ISO 100 P, TV, Av, M*1 ISO 1006400*2 With flash ISO 800*3,4,5,6 Image Recording Quality Image File Size (Approx. MB) Possible Shots (Approx.) Maximum Burst (Approx.) Large/Fine 6.4 1110 Full Large/Normal 3:2 2190 Full Medium/Fine 3.4 2100 Full Medium/Normal 1.7 4100 Full Small 1/Fine 2.2 3270 Full Small 1/Normal 1.1 6210 Full Small 2 1.3 5440 Full Small 3 0.3 21060 Full RAW + Large/Fine 24.5 + 6.4 230 5 RAW 24.5 290 6"
7508858,Camera_and_Photo,385741,"""Go Pro"""," ""Tripod Adaptor"" ""Go Pro Tripod Adaptor - Tillbehör Videokameror Elektronik och orientering at Barrabes.com""","""
                    För tillfället finns ingen produktbeskrivning för denna produkt.Vänligen skicka oss ett mejl till kundservice@barrabes.se, eller ring oss på 018- 444 56 10, om du har frågor angående produkten. Du kan även fylla i  detta formulär.
						 om du vill bli kontaktad när produktbeskrivningen är utförd.Tack för visad förståelse.
                    
                    
                    Kontakta gärna en av våra medarbetare om du undrar över något.
                "" ",,
13946120,Camera_and_Photo,7599153,"""Lezyne"""," ""Lezyne 3 - Way With 4 / 5 6 mm CRV Hex Bits"" Bits comprar y ofertas en Bikeinn""","""
		Descripción Lezyne 3 - Way - With 4 / 5 / 6 mm CRV Hex Bits 
		 
		
			Traducción generada automáticamente
			Ver descripción original en inglés
		
		
		
			Alta resistencia, calidad tienda de llave de tres vías. Dos piezas Serviceable cuerpo permite una fácil sustitución / intercambio de bits. Clásico, fácil de usar forma compacta. Durable, mecanizado CNC cuerpo de acero endurecido. Para trabajo pesado, dibujado y CRV + trozos de acero contra la corrosión forjado. Brocas de repuesto incluidas con cada llave. No todos los bits no son intercambiables entre los cuerpos.Presupuesto:Peso: 368g
			¿Qué te parece encontrar Lezyne 3 - Way - With 4 / 5 / 6 mm CRV Hex Bits con este precio? Alucinante ¿verdad? No esperes más y compra en nuestra tienda de  lo que llevas buscando desde hace tiempo. Equípate bien y practica tu deporte favorito de la mano de profesionales como es Lezyne. Y lo de mejor de todo es que lo tendrás al mejor precio del mercado.
			
				
					
				
				
				 
				
					Haz clic en el siguiente enlace para ver más información sobre:
					Especificaciones
				
			
			
				
					
				
				
					Haz clic en el siguiente enlace para ver más información sobre:
					Manual
				
			
			
				
					Cuadro de tallas
				
			
		
	"" ",,
8804841,Camera_and_Photo,77543,"""CCTV Camera Pros"""," ""WIFI-900XTRP Wireless Video Surveillance Transmitter, 900Mhz"" ""Wireless Transmitter""","""
Wireless Video Surveillance Transmitter
Transmitter & Receiver Antenna BundleWireless Video Surveillance Transmitter Specification
"" ",,
10279661,Camera_and_Photo,16652,," ""Sigma 70-300mm F4.0-5.6 DG APO Macro (Nikon) - Prijzen ""@NL Tweakers""@NL",,," Categorie Cameralenzen Merk Sigma Product Sigma 70-300mm F4.0-5.6 DG APO Macro (Nikon) Uitvoering Sigma 70-300mm F4.0-5.6 DG APO Macro (Nikon) EAN 0085126508555 SKU 06662.5A8955, 5A8955, 6030600 Tweakers ID 238615 Productprijs € 189,- Pakketpost € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 198,- Pakketpost vanaf € 0,- iDeal € 0,- Totaal € 198,- Onjuiste prijs melden"
2512633,Camera_and_Photo,1376956,"""Sony"""," ""Sony DSCW800/B 20.1 MP Digital Camera (Black)"" ""Digital Cameras | Ultimate Shop""","""Sony DSCW800/B 20.1 MP Digital Camera with 2.7-Inch LCD (black)"" ",,
16627915,Camera_and_Photo,82866,," ""Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR - Prijzen ""@NL Tweakers""@NL",,," Categorie Cameralenzen Merk Nikon Productserie AF-S DX Product Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR Uitvoering Nikon AF-S DX 18-105mm f/3.5-5.6G ED VR EAN 0018208021796, 0182080217964, 4960759025630 SKU JAA-805-DA, JAA-805-DB, JAA-805DA, JAA805DA, JAA805DB Tweakers ID 222263 Productprijs € 219,- Verzending € 0,- iDeal € 0,- Totaal € 219,- Onjuiste prijs melden Productprijs € 237,44 Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 237,44 Onjuiste prijs melden Productprijs € 239,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 239,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 239,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 239,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 239,- Onjuiste prijs melden Productprijs € 249,- Pakketpost € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost Nederland (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost vanaf € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,- Pakketpost € 0,- iDeal € 0,- Totaal € 249,- Onjuiste prijs melden Productprijs € 249,01 Pakketpost € 0,- iDeal € 0,- Totaal € 249,01 Onjuiste prijs melden Productprijs € 250,29 Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 250,29 Onjuiste prijs melden Productprijs € 296,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 296,- Onjuiste prijs melden Productprijs € 296,11 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 296,11 Onjuiste prijs melden Productprijs € 332,75 Pakketpost (vanaf € 36,24) € 0,- iDeal € 0,- Totaal € 332,75 Onjuiste prijs melden Productprijs € 354,53 Pakketpost € 0,- iDeal € 0,- Totaal € 354,53 Onjuiste prijs melden"
11928651,Camera_and_Photo,1625326,," ""Aluratek - 7 inch Digital Photo Frame""@en-US","""Honor treasured memories with this Aluratek digital photo frame. The true-color LCD panel lets you see sharp, clear images, while its user-friendly interface provides quick setup and easy playback. Select from different transition modes for your custom slideshows, and conveniently upload photos to this 7-inch Aluratek digital photo frame with a USB drive or an SD card.""@en-US ",,
3538959,Camera_and_Photo,8006140,," ""Veho - Muvi HD10 Handfree Camcorder""@en """"@en","""
									The Veho – Muvi HD10 Handfree Camcorder has great technical specifications including full HD resolution up to 1920 x 1080p at 30fps and a 1400mah internal rechargeable lithium battery that will give 4hrs recording time.

This camera includes a 1.5 inch viewfinder/review LCD, a self timer, noise activation, touch panel control, digital zoom and comes with a 4GB Micro SD card, upgradable to 32GB with a new Micro SD card. It features a 170 degree wide angle lens to capture all of the footage, all of the time. 

Included in the box with the Veho – Muvi HD10 Handfree Camcorder is a wireless 2.4 GHz Sensa remote control, a carry pouch, wrist strap, USB adapter and USB cable. There are sports mounting and universal clip options which allows for various attachments comprising of flat mount, helmet side mount, body clip, helmet strap and Velcro fixings. 

With this camera you will be able to record in almost any situation and with the mounting options, you can record it all hands free. Take a look at some customer reviews of this product:

“This product is brilliant. It looks and feels quality. It has great features at a fraction of the cost of a well know brand! The remote control is fantastic, you have the ability to record video and still take snap shots. The kit comes with numerous items for mounting, clothing, helmets, handlebars etc.”

“I bought this as I wanted an HD Video for use on a forthcoming motorcycle trackday. Having decided that the Go-Pro was the benchmark, but feeling unable to justify the purchase price...the quality of the unit and the numerous attachments has been first class. After it stopped recording after circa 20 minutes at the highest resolution on a trial run with the supplied 4GB Card I installed a 32GB Micro SD Card which has worked perfectly.” 

Features:	

•	Full HD resolution
•	170 degree wide angle lens
•	Internal rechargeable lithium battery
•	Universal mounting options
•	Optional date and time stamp

The Veho – Muvi HD10 Handfree Camcorder will provide superb recordings in all situations. 

									""@en ",,
11874821,Camera_and_Photo,90856,"""SanDisk""@en-US"," ""SanDisk Extreme PRO 64GB up to 95MB/s UHS-I/U3 SDXC Flash Memory Card - SDSDXPA-064G-X46""@en-US ""Accessories Page 3 | EISF""@en-US","""Compromise nothing with SanDisk Extreme Pro SDHC and SDXC UHS-I cards.""@en-US ",,
14612410,Camera_and_Photo,1751709,," ""Canon EOS 6D(WG) Digital Camera (Body Only)""@en Only) - Fumfie.com""@en",,,
10701721,Camera_and_Photo,737237,," ""Used Canon EVF-DC1 Electronic Viewfinder A - Excellent""@en "" Used Camera Accessories | Unique Photo ""@en","""
	 

""@en ",,
17557293,Camera_and_Photo,485794,"""Fujifilm"""," ""WCL-X100 Wide-Angle Conversion Lens for X100 Camera (Silver)""",,"""349.00"", ""USD""",
16399243,Camera_and_Photo,217001,," ""Nikon 10-24mm f/3.5-4.5G ED AF-S DX Zoom-Nikkor Lens""@en Lens - Fumfie.com""@en",,,
8135204,Camera_and_Photo,450831,," ""8GB SDHC(CLASE 10)"" 10) | Tradineur.com""","""Tipología: Secure Digital analogico; Capacidad: 8 GB; Velocidad de escritura max: 20 MB/s; Velocidad de lectura max: 16 MB/s; Clase: 10; Función protección datos: Sí"" ",,
17520729,Camera_and_Photo,469869,," ""SanDisk SDCFXPS-032G-A46 ExtremePro160MB/150MB""@en "" Memory & Storage | Unique Photo ""@en",,,
128426,Camera_and_Photo,167693,"""GoPro""@en"," ""GoPro Dual Battery Charger""@en Charger - AHBBP-301 Abt""@en",,,
1022937,Camera_and_Photo,177192,"""Transcend"""," ""Transcend 128GB SDXC Class 10 Flash Memory Card Up to 30MB/s (TS128GSDXC10)"" ""Digital Camera Accessories | All Tech Toys""","""Featuring 128GB of storage space with the exFAT file system that supports files larger than 4GB, Transcends Ultimate SDXC Class 10 cards are the ideal complement to today’s high-end SDXC-compatible DSLR cameras and HD camcorders. Thanks to its unprecedented amount of storage capacity, the SDXC cards enable extended HD video recording time as well as high-resolution digital photography. Fully Class 10 compliant, Transcend Ultimate SDXC cards boast read speeds up to 22 MB/s. This exceptional data transfer performance not only prevents lag when recording Full HD videos, but also enables high-speed consecutive shooting at fast-motion events. As more consumer electronic products are expected to support SDXC in the near future, widespread adoption of SDXC is just around the corner!"" ",,
17344229,Camera_and_Photo,10070011,," ""Fujifilm 4 In. x 610 Ft. Paper Crystal Archive Type II Lustre (Roll)""@en "" Fujifilm (Roll) | Photo at Unique ""@en","""
    			- Vivid color reproduction  - Deeper reds  - Clearer yellows  - More natural skin tones  - Lifelike texture and sharpness  - More brilliant whites, clear and detailed highlights  - Prints that stay beautiful over time  - Advanced Fujicolor Crystal Archive Technologies  - Resist fading for generations
    		""@en ",,
1306250,Camera_and_Photo,1162314,," ""Canon EF-S 10-22mm USM""@en "" Canon USM Ultra-wide-angle zoom lens for APS-C sensor EOS SLR cameras at Crutchfield.com ""@en","""Ultra-wide-angle zoom lens for APS-C sensor Canon EOS SLR cameras""@en ",, General Brand Compatibility Canon Image Stabilization No Focal Length 10-22mm Maximum Aperture F3.5-4.5 Weight 13.6 Parts Warranty 1 Year Labor Warranty 1 Year
6772194,Camera_and_Photo,704630,," ""D-Link 1MP Indoor HD Mini Dome IP Camera""@en Camera (DCS-6004L)""@en",,,
5016946,Office_Products,589239,," ""Canon 2974B001 PG-210 Black Ink Cartridge"" ""Pixma MX series""","""CanonPIXMA MP240, PIXMA MP250, PIXMA MP480, PIXMA MP490, PIXMA MX320, PIXMA MX330, Black Inkjet, 220 pg yield"" ",,
15695835,Camera_and_Photo,351997,"""SanDisk"""," ""SanDisk SDCFXPS-016G-X46 DEY 16GB 50p CF r160MB/s 1067x SanDisk Extreme Pro CompactFlash Card Retail"""," ""SDCFXPS-016G-X46 DEY 16GB 50p CF r160MB/s 1067x SanDisk Extreme Pro CompactFlash Card Retail""","""49.85"", ""USD""",
