ltable_id,rtable_id,label
13077531,5211440,0
9799557,1275883,0
6259492,5634120,0
6258130,5936023,1
9512537,8939224,0
6290545,12369049,0
6389975,7140048,0
14760650,4449528,0
16265368,12079039,0
15045057,6321256,0
15727307,10353766,1
3836335,10662075,0
14314720,3983598,0
9674989,14376047,0
9862121,2469869,0
12557978,15459040,0
4816308,9862121,0
17272046,3324802,0
4576859,5700070,0
6715106,1153475,0
1398935,2562029,0
10444680,12706780,0
8047082,7254782,0
15820162,12083345,0
1658397,6916462,0
16101496,15931289,0
1930487,6442324,1
15941456,11853734,0
4302373,15904415,0
12901135,16843238,0
9227140,3324802,0
7128718,6419883,0
9664375,9243434,0
8091609,12557904,0
3027159,986009,0
15593897,5593634,0
7597432,11853734,0
1449558,12494058,0
17456440,6026991,0
11049030,470022,0
13883851,17363128,1
12103279,6237463,0
9425048,14807159,0
6018986,12007884,0
1449558,4091399,1
14112116,4606551,0
11061594,7809797,0
11719625,2103106,0
14922646,13184508,0
7769416,6538223,0
4012817,6701113,1
9858217,12485392,0
12233994,5693910,0
3966550,4208998,0
9239576,13064244,0
15904373,3664117,0
6047892,5590549,0
7927128,7254782,0
2827094,2038640,1
2434044,13488236,0
1862076,819337,0
1787555,17557272,0
2494691,16655559,1
17360488,4050368,1
8146354,10232727,1
8830893,3185346,0
9702774,6389975,1
6237463,4091399,0
16115558,7397784,1
14183421,6881324,0
13616982,3139183,0
6468665,14136512,0
2625028,11113713,0
2861270,16180347,0
14689728,12736925,0
14870974,8279354,0
1758502,17013386,0
5913188,4934896,0
8873393,2590253,1
462169,1308095,0
12510838,2147826,0
12258531,59406,0
16295430,12786919,0
11113713,17477920,0
436439,7611794,1
3850881,13124077,1
442416,15324054,0
10132234,13810315,1
11071408,12510838,0
5856843,2694154,0
8043328,6763834,0
440485,14637525,1
11040508,4907447,0
13223971,15148689,1
7752346,7733489,0
3731864,12903234,1
8598197,10738973,0
16313076,17557439,0
12337494,14136512,0
7883709,11860347,0
1241208,17496654,0
3575371,13311520,0
6763834,15680897,0
11498213,14140561,0
1815225,6465464,1
6258130,11938736,0
4982976,6886661,1
9065991,13616982,1
9510852,13483192,1
10664046,7067627,0
9425048,17418967,1
13191410,13087627,1
10156021,2099332,1
16000966,526671,0
16473543,9560792,1
16017676,14177404,1
12744112,13186834,0
16054866,9329646,1
5014602,14650959,0
9970237,17245784,0
15606676,12843644,0
15479513,8195847,0
8498032,1100567,0
2668815,9167754,0
10064864,1995179,1
7254782,14766757,1
3288266,7039519,0
9092954,9218547,1
9729904,10261539,1
5208785,14766757,0
15370930,7836074,0
9357365,5328128,0
13432159,1435889,0
6112898,17039841,0
772157,15931289,0
12253958,1379586,1
8714170,11285711,1
1875363,43859,1
2679850,12302176,0
11285711,17125276,0
12708243,8328955,0
6692111,9227140,0
3489958,4208998,0
6203447,15941456,0
12804803,15289324,0
17557495,11835062,0
14550671,13124077,0
4010961,2103106,0
12706780,14889240,1
9457092,6811443,0
642298,13994106,0
13291675,12196521,0
4758626,11049030,0
4211941,2512923,0
10970709,8345658,1
3206403,11158001,0
14760086,13326345,1
3584043,2417366,0
2269579,9171238,0
12856483,9571796,0
15913282,14815915,0
10182165,9820312,0
8083197,16353438,0
4066557,199724,0
11478261,8138529,0
3324802,4077154,0
12528853,15941456,0
13124077,7013385,0
7821002,10569015,0
470022,14470335,1
925343,7106491,0
3252243,15746347,0
1024186,11680054,0
10338879,14336312,1
5211440,5419853,0
9729904,12890941,0
7365136,12369049,0
12083345,12775484,0
3108660,13994106,0
16745297,3664117,0
6508881,13842823,1
3529106,8131526,1
17093714,9702774,0
4597018,3001976,1
6888949,6975121,0
14751171,13218071,1
10446782,6295400,0
5113514,116122,0
10562498,13334005,0
3444543,6814619,0
8518853,5113514,1
4065291,12950786,0
2757343,17352454,0
6289257,8327459,0
16094488,14658546,1
3645220,16035260,0
6517738,11020554,0
5643057,3512929,0
11442913,5490531,0
11442913,15648379,0
3529106,5708048,0
12745187,10752660,0
12879979,11349046,0
9227140,9012301,0
13664680,5662646,0
6206139,400600,0
12649708,13351394,0
14717316,12637116,0
5779013,10064864,0
16997746,16730711,1
4418932,3204359,1
13591104,14689728,0
13931088,860833,0
16277204,8459517,0
15381717,4475985,0
12989628,15904373,1
11507845,6243255,1
4013754,9357365,0
17015112,14889240,0
6908369,13311520,0
17243448,15014626,0
9405678,5931929,0
6571043,7271305,0
6809983,14579453,0
2359349,3398934,0
11143304,8812948,1
14136512,13483606,0
11831773,6198100,0
2764507,17430917,0
17002323,15931289,0
4208998,15690663,0
4907447,17352454,0
9218547,11853734,0
13926669,9689770,0
3634099,2359349,0
10560260,6518402,0
925343,1052221,1
5454396,860833,1
1034494,12485392,0
10007870,12421479,0
130831,7113174,0
2095477,9426186,0
11376845,980448,0
14231087,13584811,0
6203447,9458666,0
4077154,17557347,0
10671044,407526,0
15877431,9035295,0
1911649,3324802,0
16375863,16453727,1
9301281,6029951,1
4491959,4142990,1
12647769,10362655,0
10757160,4077154,0
16521443,5211440,1
11239932,1175200,1
15270644,3347726,0
8180310,8498706,1
16444252,8600292,0
16953209,6158603,1
1875363,17352454,0
8600423,13550335,0
7033727,2687640,1
8613999,6517738,0
7566498,5466866,1
9458666,6552060,0
17393663,12843644,0
8903669,3664117,0
1871505,6997533,0
721267,15309179,0
14751171,10760238,0
1366692,5703811,0
6617461,11731035,1
8496283,13453213,0
12186059,12112900,0
407526,7568859,1
17557329,4618987,0
16753748,17557427,0
3731864,13186834,0
8440296,14901993,0
9553524,8457024,0
16927509,16353438,0
9171238,3960627,0
8279354,5713859,0
10322709,15448302,0
13797044,16727416,0
836189,8656225,1
365366,6206139,0
2606629,14470335,0
1153475,7319216,1
17148951,8520786,0
12307205,7645829,0
10419061,7508543,1
7038332,11160694,1
11768387,13270517,1
16443026,12919710,0
3071588,15668079,1
16490017,4418932,0
5013301,13078917,1
1899421,17210515,1
1779369,12695628,0
13164832,4077154,0
5419853,2687941,0
505211,6898988,0
5826243,7559502,0
6084428,4763020,0
10933497,17052741,0
14807618,7771818,0
9948806,7645829,0
14807159,16278335,1
1925996,9458666,0
4165779,10446782,0
3481221,9344879,1
655273,12504963,1
10485494,11385736,0
17557417,1586676,1
13026883,6916462,0
10326269,3650755,1
6673142,14819045,0
4202585,3634099,1
3960627,6530811,1
9425048,17357114,0
7823017,11550174,0
2790229,1035928,0
5936023,3665318,0
12302176,2687640,0
9819225,14107318,0
13782768,11113713,1
7919057,14869497,0
15525905,4806710,1
17512058,10057131,1
10648129,4934896,0
59406,1108701,1
12517256,13124077,0
2687640,3104717,0
9828206,13078076,0
4841102,17069443,1
4098609,7454236,0
2359349,2000268,0
5213567,17431151,0
13146955,14687092,0
3129581,1035928,0
17547721,16550118,0
11533487,13743819,0
3261107,559725,0
4569000,12177789,0
14649025,2668815,0
15434592,8463822,0
3988668,276921,1
15541272,5066552,0
7568859,2832609,0
4721504,2590253,0
9616400,14550993,1
2012304,907507,1
3274009,5742578,0
4105864,11379328,0
17477920,17268142,1
15831225,4013754,0
14016573,11285711,0
5703811,15964522,0
3763762,3744188,0
2037456,8014072,0
15013746,5419853,0
5328128,16025270,1
2099628,2294513,1
15735437,6117739,1
8064277,8908746,1
16116243,5139214,0
9426055,13124077,0
6825171,11831773,0
7217071,8723298,0
4958482,5413531,1
12177789,16302654,1
14766757,4110466,0
6517738,8106544,1
1586676,1911649,0
2441429,10174653,0
14494116,9035295,0
16180347,16994104,0
14705973,13218071,0
8789820,5137128,0
4061362,14961670,1
386401,16000966,0
15735437,14423982,0
1056178,6884613,0
13926669,15391935,1
9357365,5419853,1
9092896,1715224,0
4163492,11558243,1
13096583,4763020,0
12739240,17553127,0
1016493,5931929,0
17452779,12007884,0
1635082,9080950,1
4098106,1227209,0
